"Table No.19 (b)
646,WORKCELL SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Wholesale of pharmaceutical and medical goods,Majid Al Taf Sulaiman,Oman,0.37,0.05,Received in the Company,
647,Wow Momo Foods Private Limited,WEST BENGAL,Kolkata,"Cafeterias, fast-food restaurants and other food preparation in market stalls",INTERNET FUND V PTE LTD,Singapore,1.81,0.25,Received in the Company,
648,XAASABILITY LABS PRIVATE LIMITED,TAMIL NADU,Coimbatore,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",XAASABILITY INC.,U.S.A,0.03,0.00,Received in the Company,
649,XDUCE TECHNOLOGIES,GUJARAT,Ahmedabad,Other information technology and computer,XDUCE CORPORATION,U.S.A,0.04,0.01,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
,PRIVATE LIMITED,,,service activities n.e.c,,,,,Company,
650,YONDR OPERATIONS INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other information service activities n.e.c.,YONDR APAC HOLDINGS PTE LTD,Singapore,0.00,0.00,Received in the Company,
651,"YONDR OPERATIONS
INDIA PRIVATE LIMITED",MAHARASHTRA,Mumbai,Other information service activities n.e.c.,Yondr Singapore Pte. Ltd.,Singapore,0.00,0.00,"Received in
the Company",
652,"YOTTAASYS AI PRODUCTS PRIVATE
LIMITED",KARNATAKA,Bengaluru,"Other information technology and computer
service activities n.e.c",KISHEN KAVIKONDALA,U.S.A,0.33,0.05,"Received in the
Company",
653,YOTTAASYS AI PRODUCTS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,kishen kavikondala,U.S.A,0.27,0.04,Received in the Company,
654,YUPPTV DIGITAL INDIA PRIVATE LIMITED,TELANGANA,Hyderabad,Distribution of television programme,YuppTV Inc,U.S.A,0.01,0.00,GreenField,
655,ZCL Chemicals Limited,MAHARASHTRA,Mumbai,"Manufacture of pharmaceuticals, medicinal chemical and
botanical products",Jusmiral Holdings Limited,Cyprus,1034.83,142.16,Received in the Company,
656,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,"Lightspeed India Partners III, LLC",Mauritius,2.12,0.29,Received in the Company,
657,ZETWERK MANUFACTURING BUSINESSES PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SCI Growth Investments III,Mauritius,1.67,0.23,Received in the Company,
658,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Lightspeed Venture Partners Select IV Mauritius,Mauritius,1.13,0.15,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
659,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Greenoaks Capital MS LP -Gotham Light and Power Series,U.S.A,5.76,0.79,Received in the Company,
660,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Greenoaks Capital MS LP -Gotham Light and Power Series,U.S.A,5.23,0.72,Received in the Company,
661,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Greenoaks Capital Opportunities Fund II LP,Cayman Islands,1.40,0.19,Received in the Company,
662,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,"Lightspeed India Partners II, LLC",Mauritius,0.20,0.03,Received in the Company,
663,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Greenoaks Capital Opportunities Fund II LP,Cayman Islands,0.13,0.02,Received in the Company,
664,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,"Lightspeed India Partners II, LLC",Mauritius,0.22,0.03,Received in the Company,
665,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,"Lightspeed India Partners III, LLC",Mauritius,1.35,0.18,Received in the Company,
666,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Lightspeed Venture Partners Select IV Mauritius,Mauritius,1.66,0.23,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
667,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Lightspeed Venture Partners Select IV Mauritius,Mauritius,3.14,0.43,Received in the Company,
668,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SCI Growth Investments III,Mauritius,0.92,0.13,Received in the Company,
669,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Greenoaks Capital Opportunities Fund II LP,Cayman Islands,0.20,0.03,Received in the Company,
670,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Greenoaks Capital Opportunities Fund II LP,Cayman Islands,1.40,0.19,Received in the Company,
671,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Greenoaks Capital Opportunities Fund II LP,Cayman Islands,0.27,0.04,Received in the Company,
672,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Greenoaks Capital Opportunities Fund II LP,Cayman Islands,0.03,0.00,Received in the Company,
673,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SCI Growth Investments III,Mauritius,0.85,0.12,Received in the Company,
674,ZEXTRAS INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Other information technology and computer
service activities n.e.c",ZEXTRAS TECHNOLOGY S.R.L.,Italy,0.01,0.00,"Received in the
Company",
675,ZIGUAR TECH,KARNATAKA,Bengaluru,Other information,"ZIGUAR, INC.",U.S.A,0.01,0.00,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
,PRIVATE LIMITED,,,technology and computer service activities n.e.c,,,,,the Company,
676,ZIIKI MEDIA PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,Other creative arts and entertainment activities,SVA MAURITIUS PVT LTD,Mauritius,0.01,0.00,Received in the Company,
677,Zomato Private Limited,DELHI,South Delhi,Other information service activities n.e.c.,Fidelity Advisor Series I: Fidelity Advisor Growth Opportunities Fund,U.S.A,1.47,0.20,Received in the Company,
678,Zomato Private Limited,DELHI,South Delhi,Other information service activities n.e.c.,Fidelity Investment Trust: Fidelity International Discovery Fund,U.S.A,1.56,0.21,Received in the Company,
679,Zomato Private Limited,DELHI,South Delhi,Other information service activities n.e.c.,"FIDELITY GROUP TRUST FOR EMPLOYEE BENEFIT PLANS:
Fidelity Contrafund
Commingled Pool",U.S.A,2.37,0.33,Received in the Company,
680,Zomato Private Limited,DELHI,South Delhi,Other information service activities n.e.c.,Fidelity Contrafund: Fidelity Contrafund,U.S.A,8.53,1.17,Received in the Company,
681,Zomato Private Limited,DELHI,South Delhi,Other information service activities n.e.c.,"Variable Insurance Products Fund III: Growth Opportunities
Portfolio",U.S.A,0.21,0.03,Received in the Company,
682,Zomato Private Limited,DELHI,South Delhi,Other information service activities n.e.c.,"Fidelity Mt. Vernon
Street Trust: Fidelity Growth Company Fund",U.S.A,3.75,0.52,"Received in
the Company",
683,Zomato Private Limited,DELHI,South Delhi,Other information service activities n.e.c.,VYC20 Limited,UAE,236.44,32.50,Received in the Company,
684,Zomato Private,DELHI,South Delhi,Other information service,FIDELITY GROUP,U.S.A,3.48,0.48,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Crore),Amount (In US$ Million),Inv Type,
,Limited,,,activities n.e.c.,"TRUST FOR EMPLOYEE BENEFIT PLANS:
Fidelity Growth Company Commingled
Pool",,,,the Company,
685,Zomato Private Limited,DELHI,South Delhi,Other information service activities n.e.c.,Fidelity Securities Fund: Fidelity OTC Portfolio,U.S.A,2.07,0.28,Received in the Company,
,,,,,,Total,11500.43,1578.76,,
